Maximum CNC 25 LB,"-0.09207",N
Time at Maximum CNC 25 LB,"0.00000",s
Extension at Maximum CNC 25 LB,"-0.00254",mm
Rate 1,"0.14700",mm/s
Start date,"9/14/2021"
Specimen label,""

Time,Extension,CNC 25 LB
(s),(mm),(N)
"215.27500","31.63924","-9.43632"
"215.30000","31.64286","-9.43649"
"215.32500","31.64644","-9.43672"
"215.35000","31.65013","-9.43564"
"215.37500","31.65390","-9.43658"
"215.40000","31.65760","-9.43595"
"215.42500","31.66125","-9.43662"
"215.45000","31.66489","-9.43559"
"215.47500","31.66855","-9.43554"
"215.50000","31.67225","-9.43634"
"215.52500","31.67600","-9.43545"
"215.55000","31.67970","-9.43633"
"215.57500","31.68331","-9.43536"
"215.60000","31.68690","-9.43602"
"215.62500","31.69063","-9.43529"
"215.65000","31.69436","-9.43598"
"215.67500","31.69806","-9.43590"
"215.70000","31.70169","-9.43560"
"215.72500","31.70530","-9.43585"
"215.75000","31.70900","-9.43584"
"215.77500","31.71269","-9.43557"
"215.80000","31.71643","-9.43562"
"215.82500","31.72013","-9.43586"
"215.85000","31.72374","-9.43561"
"215.87500","31.72733","-9.43542"
"215.90000","31.73104","-9.43537"
"215.92500","31.73476","-9.43538"
"215.95000","31.73845","-9.43515"
"215.97500","31.74211","-9.43560"
"216.00000","31.74575","-9.43496"
"216.02500","31.74945","-9.43579"
"216.05000","31.75314","-9.43505"
"216.07500","31.75688","-9.43477"
"216.10000","31.76087","-9.43528"
"216.12500","31.76568","-9.43431"
"216.15000","31.76963","-9.43529"
"216.17500","31.77316","-9.43445"
"216.20000","31.77644","-9.43506"
"216.22500","31.77954","-9.43476"
"216.25000","31.78283","-9.43477"
"216.27500","31.78626","-9.43440"
"216.30000","31.78979","-9.43393"
"216.32500","31.79341","-9.43437"
"216.35000","31.79714","-9.43422"
"216.37500","31.80089","-9.43416"
"216.40000","31.80451","-9.43503"
"216.42500","31.80809","-9.43503"
"216.45000","31.81182","-9.43464"
"216.47500","31.81552","-9.43428"
"216.50000","31.81925","-9.43455"
"216.52500","31.82294","-9.43364"
"216.55000","31.82660","-9.43445"
"216.57500","31.83026","-9.43417"
"216.60000","31.83392","-9.43434"
"216.62500","31.83768","-9.43458"
"216.65000","31.84140","-9.43367"
"216.67500","31.84505","-9.43392"
"216.70000","31.84864","-9.43417"
"216.72500","31.85236","-9.43419"
"216.75000","31.85604","-9.43421"
"216.77500","31.85977","-9.43423"
"216.80000","31.86346","-9.43454"
"216.82500","31.86710","-9.43374"
"216.85000","31.87072","-9.43335"
"216.87500","31.87441","-9.43406"
"216.90000","31.87820","-9.43319"
"216.92500","31.88196","-9.43327"
"216.95000","31.88557","-9.43345"
"216.97500","31.88916","-9.43345"
"217.00000","31.89285","-9.43321"
"217.02500","31.89653","-9.43389"
"217.05000","31.90026","-9.43363"
"217.07500","31.90393","-9.43326"
"217.10000","31.90757","-9.43430"
"217.12500","31.91119","-9.43352"
"217.15000","31.91491","-9.43343"
"217.17500","31.91867","-9.43306"
"217.20000","31.92240","-9.43353"
"217.22500","31.92608","-9.43260"
"217.25000","31.92968","-9.43323"
"217.27500","31.93334","-9.43388"
"217.30000","31.93699","-9.43318"
"217.32500","31.94070","-9.43336"
"217.35000","31.94439","-9.43278"
"217.37500","31.94799","-9.43297"
"217.40000","31.95159","-9.43330"
"217.42500","31.95528","-9.43287"
"217.45000","31.95900","-9.43269"
"217.47500","31.96270","-9.43267"
"217.50000","31.96631","-9.43330"
"217.52500","31.96992","-9.43311"
"217.55000","31.97360","-9.43323"
"217.57500","31.97726","-9.43298"
"217.60000","31.98100","-9.43258"
"217.62500","31.98468","-9.43236"
"217.65000","31.98830","-9.43281"
"217.67500","31.99193","-9.43305"
"217.70000","31.99566","-9.43289"
"217.72500","31.99940","-9.43323"
"217.75000","32.00307","-9.43150"
"217.77500","32.00669","-9.43293"
"217.80000","32.01031","-9.43265"
"217.82500","32.01404","-9.43202"
"217.85000","32.01771","-9.43264"
"217.87500","32.02137","-9.43246"
"217.90000","32.02506","-9.43221"
"217.92500","32.02869","-9.43194"
"217.95000","32.03233","-9.43236"
"217.97500","32.03603","-9.43181"
"218.00000","32.03975","-9.43227"
"218.02500","32.04349","-9.43265"
"218.05000","32.04716","-9.43233"
"218.07500","32.05075","-9.43264"
"218.10000","32.05436","-9.43275"
"218.12500","32.05805","-9.43226"
"218.15000","32.06181","-9.43218"
"218.17500","32.06554","-9.43279"
"218.20000","32.06915","-9.43178"
"218.22500","32.07280","-9.43114"
"218.25000","32.07652","-9.43241"
"218.27500","32.08023","-9.43224"
"218.30000","32.08392","-9.43210"
"218.32500","32.08757","-9.43206"
"218.35000","32.09120","-9.43231"
"218.37500","32.09487","-9.43200"
"218.40000","32.09855","-9.43223"
"218.42500","32.10225","-9.43151"
"218.45000","32.10594","-9.43207"
"218.47500","32.10954","-9.43167"
"218.50000","32.11316","-9.43201"
"218.52500","32.11683","-9.43081"
"218.55000","32.12053","-9.43166"
"218.57500","32.12421","-9.43167"
"218.60000","32.12788","-9.43147"
"218.62500","32.13157","-9.43166"
"218.65000","32.13530","-9.43150"
"218.67500","32.13902","-9.43111"
"218.70000","32.14275","-9.43122"
"218.72500","32.14643","-9.43134"
"218.75000","32.15000","-9.43110"
"218.77500","32.15358","-9.43131"
"218.80000","32.15728","-9.43131"
"218.82500","32.16102","-9.43108"
"218.85000","32.16474","-9.43106"
"218.87500","32.16843","-9.43189"
"218.90000","32.17211","-9.43069"
"218.92500","32.17575","-9.43107"
"218.95000","32.17940","-9.43117"
"218.97500","32.18310","-9.43124"
"219.00000","32.18686","-9.43121"
"219.02500","32.19043","-9.43049"
"219.05000","32.19402","-9.43096"
"219.07500","32.19770","-9.43057"
"219.10000","32.20139","-9.43119"
"219.12500","32.20509","-9.43091"
"219.15000","32.20877","-9.43023"
"219.17500","32.21241","-9.43153"
"219.20000","32.21605","-9.43002"
"219.22500","32.21973","-9.43030"
"219.25000","32.22346","-9.43069"
"219.27500","32.22716","-9.43015"
"219.30000","32.23080","-9.43034"
"219.32500","32.23442","-9.43070"
"219.35000","32.23812","-9.43096"
"219.37500","32.24183","-9.43016"
"219.40000","32.24555","-9.43058"
"219.42500","32.24924","-9.43076"
"219.45000","32.25283","-9.42970"
"219.47500","32.25646","-9.43009"
"219.50000","32.26017","-9.43058"
"219.52500","32.26394","-9.43023"
"219.55000","32.26765","-9.43084"
"219.57500","32.27131","-9.42986"
"219.60000","32.27490","-9.42999"
"219.62500","32.27857","-9.43024"
"219.65000","32.28225","-9.43005"
"219.67500","32.28601","-9.42998"
"219.70000","32.28973","-9.43054"
"219.72500","32.29334","-9.43041"
"219.75000","32.29697","-9.42938"
"219.77500","32.30066","-9.42975"
"219.80000","32.30443","-9.43002"
"219.82500","32.30817","-9.42941"
"219.85000","32.31180","-9.43055"
"219.87500","32.31541","-9.42966"
"219.90000","32.31912","-9.42965"
"219.92500","32.32284","-9.42963"
"219.95000","32.32656","-9.42966"
"219.97500","32.33024","-9.42936"
"220.00000","32.33385","-9.42931"
"220.02500","32.33746","-9.43052"
"220.05000","32.34119","-9.42904"
"220.07500","32.34495","-9.42951"
"220.10000","32.34869","-9.42946"
"220.12500","32.35233","-9.42906"
"220.15000","32.35597","-9.42951"
"220.17500","32.35962","-9.42941"
"220.20000","32.36325","-9.42929"
"220.22500","32.36696","-9.42880"
"220.25000","32.37068","-9.42969"
"220.27500","32.37434","-9.42944"
"220.30000","32.37798","-9.42918"
"220.32500","32.38269","-9.42904"
"220.35000","32.38695","-9.42904"
"220.37500","32.39047","-9.42874"
"220.40000","32.39354","-9.42933"
"220.42500","32.39667","-9.42920"
"220.45000","32.40005","-9.42913"
"220.47500","32.40357","-9.42901"
"220.50000","32.40729","-9.42917"
"220.52500","32.41096","-9.42832"
"220.55000","32.41452","-9.42892"
"220.57500","32.41806","-9.42913"
"220.60000","32.42180","-9.42813"
"220.62500","32.42554","-9.42929"
"220.65000","32.42924","-9.42844"
"220.67500","32.43292","-9.42863"
"220.70000","32.43654","-9.42861"
"220.72500","32.44025","-9.42929"
"220.75000","32.44392","-9.42883"
"220.77500","32.44765","-9.42829"
"220.80000","32.45137","-9.42875"
"220.82500","32.45504","-9.42804"
"220.85000","32.45870","-9.42881"
"220.87500","32.46241","-9.42875"
"220.90000","32.46607","-9.42807"
"220.92500","32.46976","-9.42804"
"220.95000","32.47342","-9.42853"
"220.97500","32.47707","-9.42823"
"221.00000","32.48074","-9.42820"
"221.02500","32.48439","-9.42827"
"221.05000","32.48811","-9.42811"
"221.07500","32.49181","-9.42855"
"221.10000","32.49544","-9.42863"
"221.12500","32.49905","-9.42787"
"221.15000","32.50276","-9.42733"
"221.17500","32.50648","-9.42859"
"221.20000","32.51023","-9.42772"
"221.22500","32.51392","-9.42799"
"221.25000","32.51751","-9.42828"
"221.27500","32.52114","-9.42796"
"221.30000","32.52483","-9.42790"
"221.32500","32.52859","-9.42774"
"221.35000","32.53232","-9.42743"
"221.37500","32.53594","-9.42758"
"221.40000","32.53956","-9.42853"
"221.42500","32.54326","-9.42779"
"221.45000","32.54696","-9.42715"
"221.47500","32.55066","-9.42716"
"221.50000","32.55435","-9.42650"
"221.52500","32.55801","-9.42723"
"221.55000","32.56163","-9.42707"
"221.57500","32.56528","-9.42791"
"221.60000","32.56901","-9.42656"
"221.62500","32.57275","-9.42703"
"221.65000","32.57647","-9.42718"
"221.67500","32.58010","-9.42687"
"221.70000","32.58377","-9.42709"
"221.72500","32.58743","-9.42686"
"221.75000","32.59116","-9.42654"
"221.77500","32.59488","-9.42699"
"221.80000","32.59850","-9.42691"
"221.82500","32.60208","-9.42683"
"221.85000","32.60573","-9.42663"
"221.87500","32.60948","-9.42682"
"221.90000","32.61327","-9.42636"
"221.92500","32.61696","-9.42678"
"221.95000","32.62063","-9.42724"
"221.97500","32.62431","-9.42600"
"222.00000","32.62795","-9.42644"
"222.02500","32.63159","-9.42646"
"222.05000","32.63522","-9.42562"
"222.07500","32.63879","-9.42648"
"222.10000","32.64242","-9.42655"
"222.12500","32.64621","-9.42607"
"222.15000","32.65005","-9.42653"
"222.17500","32.65372","-9.42613"
"222.20000","32.65731","-9.42619"
"222.22500","32.66081","-9.42549"
"222.25000","32.66439","-9.42626"
"222.27500","32.66799","-9.42592"
"222.30000","32.67169","-9.42611"
"222.32500","32.67537","-9.42679"
"222.35000","32.67899","-9.42609"
"222.37500","32.68262","-9.42628"
"222.40000","32.68631","-9.42573"
"222.42500","32.69003","-9.42570"
"222.45000","32.69372","-9.42652"
"222.47500","32.69741","-9.42653"
"222.50000","32.70104","-9.42634"
"222.52500","32.70468","-9.42513"
"222.55000","32.70836","-9.42617"
"222.57500","32.71214","-9.42565"
"222.60000","32.71587","-9.42601"
"222.62500","32.71947","-9.42606"
"222.65000","32.72310","-9.42568"
"222.67500","32.72681","-9.42554"
"222.70000","32.73053","-9.42567"
"222.72500","32.73426","-9.42571"
"222.75000","32.73792","-9.42555"
"222.77500","32.74152","-9.42605"
"222.80000","32.74517","-9.42544"
"222.82500","32.74887","-9.42590"
"222.85000","32.75265","-9.42594"
"222.87500","32.75638","-9.42614"
"222.90000","32.76000","-9.42527"
"222.92500","32.76360","-9.42577"
"222.95000","32.76728","-9.42601"
"222.97500","32.77100","-9.42560"
"223.00000","32.77472","-9.42578"
"223.02500","32.77837","-9.42513"
"223.05000","32.78201","-9.42558"
"223.07500","32.78566","-9.42505"
"223.10000","32.78934","-9.42576"
"223.12500","32.79309","-9.42498"
"223.15000","32.79681","-9.42552"
"223.17500","32.80045","-9.42573"
"223.20000","32.80404","-9.42522"
"223.22500","32.80773","-9.42586"
"223.25000","32.81143","-9.42523"
"223.27500","32.81520","-9.42547"
"223.30000","32.81890","-9.42502"
"223.32500","32.82254","-9.42521"
"223.35000","32.82620","-9.42489"
"223.37500","32.82987","-9.42520"
"223.40000","32.83359","-9.42532"
"223.42500","32.83728","-9.42475"
"223.45000","32.84090","-9.42542"
"223.47500","32.84451","-9.42572"
"223.50000","32.84823","-9.42479"
"223.52500","32.85193","-9.42529"
"223.55000","32.85562","-9.42505"
"223.57500","32.85931","-9.42503"
"223.60000","32.86298","-9.42416"
"223.62500","32.86660","-9.42459"
"223.65000","32.87027","-9.42547"
"223.67500","32.87401","-9.42417"
"223.70000","32.87774","-9.42455"
"223.72500","32.88136","-9.42480"
"223.75000","32.88496","-9.42463"
"223.77500","32.88866","-9.42475"
"223.80000","32.89238","-9.42464"
"223.82500","32.89611","-9.42481"
"223.85000","32.89983","-9.42510"
"223.87500","32.90357","-9.42467"
"223.90000","32.90726","-9.42387"
"223.92500","32.91091","-9.42432"
"223.95000","32.91460","-9.42465"
"223.97500","32.91833","-9.42438"
"224.00000","32.92190","-9.42441"
"224.02500","32.92551","-9.42473"
"224.05000","32.92925","-9.42382"
"224.07500","32.93297","-9.42465"
"224.10000","32.93666","-9.42394"
"224.12500","32.94030","-9.42422"
"224.15000","32.94394","-9.42463"
"224.17500","32.94754","-9.42429"
"224.20000","32.95126","-9.42435"
"224.22500","32.95501","-9.42391"
"224.25000","32.95937","-9.42431"
"224.27500","32.96374","-9.42361"
"224.30000","32.96727","-9.42389"
"224.32500","32.97087","-9.42458"
"224.35000","32.97421","-9.42306"
"224.37500","32.97743","-9.42326"
"224.40000","32.98078","-9.42410"
"224.42500","32.98425","-9.42342"
"224.45000","32.98782","-9.42352"
"224.47500","32.99147","-9.42380"
"224.50000","32.99516","-9.42310"
"224.52500","32.99885","-9.42352"
"224.55000","33.00249","-9.42373"
"224.57500","33.00615","-9.42340"
"224.60000","33.00983","-9.42266"
"224.62500","33.01349","-9.42379"
"224.65000","33.01725","-9.42326"
"224.67500","33.02100","-9.42328"
"224.70000","33.02465","-9.42351"
"224.72500","33.02826","-9.42310"
"224.75000","33.03194","-9.42309"
"224.77500","33.03570","-9.42332"
"224.80000","33.03943","-9.42357"
"224.82500","33.04310","-9.42358"
"224.85000","33.04673","-9.42341"
"224.87500","33.05038","-9.42309"
"224.90000","33.05404","-9.42237"
"224.92500","33.05779","-9.42307"
"224.95000","33.06151","-9.42335"
"224.97500","33.06512","-9.42282"
"225.00000","33.06874","-9.42335"
"225.02500","33.07248","-9.42285"
"225.05000","33.07625","-9.42323"
"225.07500","33.07996","-9.42283"
"225.10000","33.08358","-9.42345"
"225.12500","33.08719","-9.42290"
"225.15000","33.09087","-9.42268"
"225.17500","33.09455","-9.42312"
"225.20000","33.09832","-9.42238"
"225.22500","33.10200","-9.42279"
"225.25000","33.10560","-9.42268"
"225.27500","33.10923","-9.42237"
"225.30000","33.11294","-9.42300"
"225.32500","33.11668","-9.42268"
"225.35000","33.12037","-9.42229"
"225.37500","33.12402","-9.42223"
"225.40000","33.12767","-9.42212"
"225.42500","33.13136","-9.42277"
"225.45000","33.13506","-9.42220"
"225.47500","33.13879","-9.42307"
"225.50000","33.14251","-9.42215"
"225.52500","33.14613","-9.42237"
"225.55000","33.14973","-9.42205"
"225.57500","33.15342","-9.42256"
"225.60000","33.15712","-9.42179"
"225.62500","33.16084","-9.42222"
"225.65000","33.16453","-9.42251"
"225.67500","33.16815","-9.42197"
"225.70000","33.17177","-9.42263"
"225.72500","33.17542","-9.42193"
"225.75000","33.17919","-9.42134"
"225.77500","33.18292","-9.42243"
"225.80000","33.18652","-9.42192"
"225.82500","33.19007","-9.42148"
"225.85000","33.19375","-9.42175"
"225.87500","33.19750","-9.42179"
"225.90000","33.20123","-9.42182"
"225.92500","33.20488","-9.42181"
"225.95000","33.20847","-9.42107"
"225.97500","33.21213","-9.42109"
"226.00000","33.21587","-9.42182"
"226.02500","33.21963","-9.42203"
"226.05000","33.22333","-9.42157"
"226.07500","33.22690","-9.42139"
"226.10000","33.23053","-9.42169"
"226.12500","33.23428","-9.42172"
"226.15000","33.23805","-9.42145"
"226.17500","33.24174","-9.42143"
"226.20000","33.24536","-9.42142"
"226.22500","33.24898","-9.42104"
"226.25000","33.25264","-9.42180"
"226.27500","33.25625","-9.42047"
"226.30000","33.25991","-9.42092"
"226.32500","33.26361","-9.42091"
"226.35000","33.26729","-9.42118"
"226.37500","33.27090","-9.42124"
"226.40000","33.27456","-9.42104"
"226.42500","33.27823","-9.42070"
"226.45000","33.28197","-9.42109"
"226.47500","33.28571","-9.42166"
"226.50000","33.28936","-9.42060"
"226.52500","33.29295","-9.42079"
"226.55000","33.29660","-9.42055"
"226.57500","33.30037","-9.42088"
"226.60000","33.30408","-9.42145"
"226.62500","33.30768","-9.42081"
"226.65000","33.31124","-9.42034"
"226.67500","33.31490","-9.42079"
"226.70000","33.31860","-9.42032"
"226.72500","33.32236","-9.42031"
"226.75000","33.32603","-9.41990"
"226.77500","33.32960","-9.42117"
"226.80000","33.33321","-9.42054"
"226.82500","33.33690","-9.42052"
"226.85000","33.34069","-9.42152"
"226.87500","33.34438","-9.42119"
"226.90000","33.34801","-9.42029"
"226.92500","33.35163","-9.42029"
"226.95000","33.35533","-9.42010"
"226.97500","33.35905","-9.42033"
"227.00000","33.36275","-9.42076"
"227.02500","33.36646","-9.42057"
"227.05000","33.37009","-9.41998"
"227.07500","33.37372","-9.42101"
"227.10000","33.37743","-9.42057"
"227.12500","33.38120","-9.41993"
"227.15000","33.38568","-9.42030"
"227.17500","33.39017","-9.41984"
"227.20000","33.39362","-9.41987"
"227.22500","33.39677","-9.42031"
"227.25000","33.39996","-9.41923"
"227.27500","33.40340","-9.41925"
"227.30000","33.40694","-9.41992"
"227.32500","33.41049","-9.41949"
"227.35000","33.41407","-9.42031"
"227.37500","33.41772","-9.41990"
"227.40000","33.42136","-9.41980"
"227.42500","33.42501","-9.41937"
"227.45000","33.42864","-9.41941"
"227.47500","33.43235","-9.42054"
"227.50000","33.43607","-9.41925"
"227.52500","33.43980","-9.42002"
"227.55000","33.44353","-9.41955"
"227.57500","33.44721","-9.41943"
"227.60000","33.45082","-9.41917"
"227.62500","33.45441","-9.41986"
"227.65000","33.45813","-9.41940"
"227.67500","33.46188","-9.41842"
"227.70000","33.46565","-9.41894"
"227.72500","33.46933","-9.41923"
"227.75000","33.47291","-9.41896"
"227.77500","33.47650","-9.41961"
"227.80000","33.48013","-9.41883"
"227.82500","33.48392","-9.41902"
"227.85000","33.48767","-9.41926"
"227.87500","33.49135","-9.41921"
"227.90000","33.49495","-9.41845"
"227.92500","33.49864","-9.41890"
"227.95000","33.50237","-9.41929"
"227.97500","33.50610","-9.41883"
"228.00000","33.50976","-9.41929"
"228.02500","33.51334","-9.41822"
"228.05000","33.51700","-9.41861"
"228.07500","33.52072","-9.41842"
"228.10000","33.52449","-9.41897"
"228.12500","33.52819","-9.41871"
"228.15000","33.53179","-9.41829"
